ShipmentID,OrderID,Carrier,ShipDate,DeliveryDate,DeliveryStatus
4328,4328,USPS,2025-05-18,2025-05-20,In Transit
4329,4329,UPS,2025-08-23,2025-08-25,Delivered
4330,4330,USPS,2025-07-08,2025-07-11,Delayed
4331,4331,DHL,2025-04-08,2025-04-12,Delayed
4332,4332,FedEx,2025-05-12,2025-05-18,Delivered
4333,4333,USPS,2025-08-16,2025-08-21,In Transit
4334,4334,USPS,2025-07-29,2025-08-03,Delayed
4335,4335,USPS,2025-07-07,2025-07-12,In Transit
4336,4336,USPS,2025-07-29,2025-08-03,Delayed
4337,4337,UPS,2025-07-16,2025-07-17,In Transit
4338,4338,USPS,2025-08-19,2025-08-20,In Transit
4339,4339,FedEx,2025-11-01,2025-11-04,Delayed
4340,4340,FedEx,2025-07-14,2025-07-16,Delivered
4341,4341,DHL,2025-01-29,2025-02-01,In Transit
4342,4342,UPS,2025-01-04,2025-01-06,Delayed
4343,4343,UPS,2025-10-11,2025-10-16,Delivered
4344,4344,USPS,2025-11-25,2025-11-28,Delayed
4345,4345,UPS,2025-09-08,2025-09-10,Delivered
4346,4346,DHL,2025-08-29,2025-09-03,Delivered
4347,4347,USPS,2025-11-27,2025-12-02,In Transit
4348,4348,FedEx,2025-04-26,2025-04-27,Delayed
4349,4349,USPS,2025-11-06,2025-11-10,Delayed
4350,4350,UPS,2025-10-10,2025-10-14,In Transit
4351,4351,USPS,2025-02-07,2025-02-13,Delayed
4352,4352,UPS,2025-07-06,2025-07-09,Delayed
4353,4353,UPS,2025-05-13,2025-05-17,In Transit
4354,4354,DHL,2025-09-14,2025-09-20,Delivered
4355,4355,DHL,2025-09-02,2025-09-09,Delivered
4356,4356,USPS,2025-10-18,2025-10-25,Delayed
4357,4357,DHL,2025-06-02,2025-06-07,In Transit
4358,4358,USPS,2025-11-13,2025-11-18,Delivered
4359,4359,UPS,2025-05-26,2025-05-28,Delivered
4360,4360,FedEx,2025-05-30,2025-06-05,Delivered
4361,4361,UPS,2025-04-03,2025-04-09,Delivered
4362,4362,DHL,2025-12-06,2025-12-09,Delayed
4363,4363,UPS,2025-12-02,2025-12-07,In Transit
4364,4364,DHL,2025-05-28,2025-06-01,Delivered
4365,4365,DHL,2025-12-05,2025-12-12,Delayed
4366,4366,FedEx,2025-12-25,2026-01-01,Delayed
4367,4367,FedEx,2025-12-11,2025-12-12,In Transit
4368,4368,UPS,2025-12-09,2025-12-10,In Transit
4369,4369,FedEx,2025-08-16,2025-08-21,In Transit
4370,4370,DHL,2025-02-28,2025-03-04,Delayed
4371,4371,DHL,2025-10-18,2025-10-20,Delivered
4372,4372,FedEx,2025-04-30,2025-05-02,In Transit
4373,4373,USPS,2025-08-26,2025-08-30,Delayed
4374,4374,FedEx,2025-06-09,2025-06-12,Delayed
4375,4375,USPS,2025-02-22,2025-02-26,Delayed
4376,4376,DHL,2025-07-18,2025-07-25,Delivered
4377,4377,DHL,2025-02-24,2025-02-28,Delivered
4378,4378,USPS,2025-08-24,2025-08-26,Delayed
4379,4379,FedEx,2025-08-17,2025-08-19,Delivered
4380,4380,UPS,2025-05-19,2025-05-24,Delivered
4381,4381,FedEx,2025-06-11,2025-06-13,In Transit
4382,4382,DHL,2025-12-19,2025-12-20,In Transit
4383,4383,USPS,2025-08-02,2025-08-08,Delivered
4384,4384,DHL,2025-05-07,2025-05-14,In Transit
4385,4385,FedEx,2025-06-23,2025-06-25,In Transit
4386,4386,DHL,2025-07-09,2025-07-10,Delayed
4387,4387,DHL,2025-08-22,2025-08-26,Delayed
4388,4388,DHL,2025-01-18,2025-01-19,Delivered
4389,4389,FedEx,2025-08-05,2025-08-10,Delivered
4390,4390,USPS,2025-10-19,2025-10-25,Delayed
4391,4391,UPS,2025-01-21,2025-01-26,Delayed
4392,4392,DHL,2025-09-19,2025-09-26,In Transit
4393,4393,UPS,2025-08-15,2025-08-20,Delivered
4394,4394,FedEx,2025-04-20,2025-04-24,Delivered
4395,4395,DHL,2025-03-07,2025-03-10,Delayed
4396,4396,UPS,2025-05-21,2025-05-25,Delivered
4397,4397,FedEx,2025-08-20,2025-08-24,In Transit
4398,4398,FedEx,2025-03-08,2025-03-10,Delayed
4399,4399,UPS,2025-08-07,2025-08-13,Delivered
4400,4400,DHL,2025-10-11,2025-10-17,Delivered
4401,4401,USPS,2025-04-15,2025-04-18,In Transit
4402,4402,UPS,2025-03-30,2025-04-01,Delayed
4403,4403,USPS,2025-10-21,2025-10-22,Delivered
4404,4404,UPS,2025-08-05,2025-08-08,Delivered
4405,4405,DHL,2025-03-29,2025-04-04,In Transit
4406,4406,DHL,2025-10-31,2025-11-06,Delivered
4407,4407,DHL,2025-05-08,2025-05-09,In Transit
4408,4408,UPS,2025-07-17,2025-07-24,Delayed
4409,4409,UPS,2025-03-23,2025-03-27,In Transit
4410,4410,UPS,2025-05-09,2025-05-16,In Transit
4411,4411,UPS,2025-06-11,2025-06-18,Delivered
4412,4412,USPS,2025-07-14,2025-07-18,Delivered
4413,4413,UPS,2025-11-30,2025-12-02,In Transit
4414,4414,UPS,2025-08-04,2025-08-10,Delivered
4415,4415,FedEx,2025-01-15,2025-01-16,In Transit
4416,4416,DHL,2025-09-02,2025-09-03,Delivered
4417,4417,FedEx,2025-06-05,2025-06-07,Delivered
4418,4418,USPS,2025-12-20,2025-12-26,Delayed
4419,4419,USPS,2025-08-25,2025-08-29,Delayed
4420,4420,DHL,2025-06-15,2025-06-17,Delivered
4421,4421,DHL,2025-07-17,2025-07-18,Delivered
4422,4422,FedEx,2025-09-15,2025-09-20,In Transit
4423,4423,DHL,2025-10-12,2025-10-13,In Transit
4424,4424,DHL,2025-02-14,2025-02-17,Delayed
4425,4425,UPS,2025-09-22,2025-09-28,In Transit
4426,4426,DHL,2025-03-04,2025-03-07,Delayed
4427,4427,USPS,2025-07-10,2025-07-15,In Transit
4428,4428,UPS,2025-01-21,2025-01-26,Delivered
4429,4429,USPS,2025-06-15,2025-06-17,In Transit
4430,4430,USPS,2025-09-04,2025-09-11,Delayed
4431,4431,DHL,2025-09-26,2025-09-30,Delivered
4432,4432,USPS,2025-10-06,2025-10-10,In Transit
4433,4433,FedEx,2025-09-26,2025-09-27,Delivered
4434,4434,UPS,2025-03-26,2025-03-30,Delayed
4435,4435,DHL,2025-09-29,2025-10-02,Delayed
4436,4436,UPS,2025-01-09,2025-01-14,Delayed
4437,4437,UPS,2025-01-13,2025-01-19,Delivered
4438,4438,UPS,2025-03-22,2025-03-27,Delayed
4439,4439,USPS,2025-09-21,2025-09-27,Delivered
4440,4440,USPS,2025-11-10,2025-11-17,Delayed
4441,4441,FedEx,2025-11-21,2025-11-24,Delayed
4442,4442,UPS,2025-04-27,2025-04-30,In Transit
4443,4443,DHL,2025-08-23,2025-08-27,Delayed
4444,4444,FedEx,2025-02-25,2025-03-01,Delivered
4445,4445,FedEx,2025-04-11,2025-04-13,Delayed
4446,4446,FedEx,2025-11-24,2025-12-01,Delivered
4447,4447,USPS,2025-05-09,2025-05-14,In Transit
4448,4448,FedEx,2025-10-20,2025-10-24,In Transit
4449,4449,FedEx,2025-12-14,2025-12-19,In Transit
4450,4450,FedEx,2025-08-11,2025-08-15,Delayed
4451,4451,DHL,2025-02-01,2025-02-02,Delivered
4452,4452,USPS,2025-05-31,2025-06-01,In Transit
4453,4453,FedEx,2025-05-09,2025-05-12,Delayed
4454,4454,FedEx,2025-01-02,2025-01-08,Delayed
4455,4455,UPS,2025-09-07,2025-09-11,Delayed
4456,4456,USPS,2025-06-20,2025-06-23,Delivered
4457,4457,FedEx,2025-08-26,2025-09-02,Delayed
4458,4458,FedEx,2025-04-27,2025-05-01,Delayed
4459,4459,DHL,2025-07-28,2025-08-04,In Transit
4460,4460,FedEx,2025-12-08,2025-12-14,Delayed
4461,4461,UPS,2025-09-08,2025-09-12,In Transit
4462,4462,UPS,2025-11-24,2025-11-25,In Transit
4463,4463,UPS,2025-08-27,2025-08-29,Delivered
4464,4464,FedEx,2025-10-10,2025-10-17,Delivered
4465,4465,DHL,2025-10-17,2025-10-18,Delivered
4466,4466,DHL,2025-01-04,2025-01-05,In Transit
4467,4467,UPS,2025-06-06,2025-06-11,In Transit
4468,4468,UPS,2025-09-30,2025-10-06,Delivered
4469,4469,FedEx,2025-06-29,2025-07-05,Delayed
4470,4470,USPS,2025-08-18,2025-08-23,Delayed
4471,4471,FedEx,2025-10-17,2025-10-24,Delivered
4472,4472,FedEx,2025-03-04,2025-03-06,Delayed
4473,4473,UPS,2025-03-21,2025-03-25,Delayed
4474,4474,USPS,2025-11-13,2025-11-18,In Transit
4475,4475,FedEx,2025-02-25,2025-03-04,Delivered
4476,4476,DHL,2025-02-26,2025-02-27,In Transit
4477,4477,USPS,2025-03-22,2025-03-26,Delivered
4478,4478,USPS,2025-08-10,2025-08-16,Delivered
4479,4479,USPS,2025-05-11,2025-05-13,Delayed
4480,4480,USPS,2025-07-16,2025-07-21,In Transit
4481,4481,DHL,2025-06-22,2025-06-27,Delayed
4482,4482,USPS,2025-11-16,2025-11-19,Delivered
4483,4483,DHL,2025-08-31,2025-09-06,Delayed
4484,4484,UPS,2025-12-07,2025-12-11,Delivered
4485,4485,UPS,2025-08-15,2025-08-17,Delayed
4486,4486,DHL,2025-12-18,2025-12-20,Delayed
4487,4487,UPS,2025-12-28,2025-12-31,Delivered
4488,4488,FedEx,2025-12-02,2025-12-03,In Transit
4489,4489,UPS,2025-04-04,2025-04-10,Delivered
4490,4490,UPS,2025-07-29,2025-08-01,Delivered
4491,4491,USPS,2025-04-28,2025-05-01,In Transit
4492,4492,UPS,2025-09-03,2025-09-07,Delivered
4493,4493,UPS,2025-07-21,2025-07-24,Delivered
4494,4494,FedEx,2025-05-02,2025-05-09,Delayed
4495,4495,USPS,2025-08-22,2025-08-23,Delivered
4496,4496,DHL,2025-08-06,2025-08-11,Delivered
4497,4497,UPS,2025-09-10,2025-09-16,Delivered
4498,4498,FedEx,2025-03-10,2025-03-14,Delivered
4499,4499,USPS,2025-11-20,2025-11-24,Delayed
4500,4500,USPS,2025-04-15,2025-04-17,Delayed
4501,4501,UPS,2025-05-14,2025-05-16,Delivered
4502,4502,FedEx,2025-01-04,2025-01-09,Delayed
4503,4503,USPS,2025-08-31,2025-09-05,Delayed
4504,4504,UPS,2025-10-08,2025-10-11,Delayed
4505,4505,UPS,2025-10-15,2025-10-21,In Transit
4506,4506,USPS,2025-12-11,2025-12-18,In Transit
4507,4507,FedEx,2025-04-12,2025-04-16,Delivered
4508,4508,USPS,2025-03-13,2025-03-15,In Transit
4509,4509,UPS,2025-10-13,2025-10-19,Delayed
4510,4510,USPS,2025-09-11,2025-09-14,In Transit
4511,4511,USPS,2025-11-29,2025-12-02,In Transit
4512,4512,UPS,2025-07-05,2025-07-07,In Transit
4513,4513,UPS,2025-08-01,2025-08-03,In Transit
4514,4514,FedEx,2025-03-12,2025-03-16,In Transit
4515,4515,DHL,2025-06-27,2025-06-30,Delayed
4516,4516,FedEx,2025-09-03,2025-09-04,In Transit
4517,4517,USPS,2025-02-06,2025-02-10,In Transit
4518,4518,DHL,2025-12-26,2026-01-01,Delayed
4519,4519,DHL,2025-08-24,2025-08-28,Delivered
4520,4520,DHL,2025-07-16,2025-07-18,Delivered
4521,4521,USPS,2025-08-17,2025-08-18,Delayed
4522,4522,UPS,2025-09-26,2025-10-03,Delayed
4523,4523,USPS,2025-08-01,2025-08-05,Delayed
4524,4524,UPS,2025-01-29,2025-01-30,In Transit
4525,4525,UPS,2025-05-22,2025-05-26,Delivered
4526,4526,USPS,2025-04-14,2025-04-20,In Transit
4527,4527,DHL,2025-01-20,2025-01-23,In Transit
4528,4528,FedEx,2025-06-28,2025-06-29,In Transit
4529,4529,USPS,2025-07-12,2025-07-17,Delayed
4530,4530,USPS,2025-10-15,2025-10-19,Delivered
4531,4531,USPS,2025-04-13,2025-04-19,Delivered
4532,4532,DHL,2025-01-20,2025-01-25,Delivered
4533,4533,FedEx,2025-06-25,2025-07-02,In Transit
4534,4534,USPS,2025-09-10,2025-09-13,In Transit
4535,4535,USPS,2025-06-17,2025-06-18,Delayed
4536,4536,UPS,2025-05-16,2025-05-18,Delayed
4537,4537,USPS,2025-01-03,2025-01-07,In Transit
4538,4538,UPS,2025-10-27,2025-11-01,In Transit
4539,4539,DHL,2025-02-08,2025-02-10,In Transit
4540,4540,UPS,2025-06-03,2025-06-04,In Transit
4541,4541,DHL,2025-06-09,2025-06-13,In Transit
4542,4542,UPS,2025-03-25,2025-03-27,In Transit
4543,4543,USPS,2025-11-17,2025-11-21,Delivered
4544,4544,UPS,2025-04-17,2025-04-24,Delivered
4545,4545,DHL,2025-03-24,2025-03-25,In Transit
4546,4546,UPS,2025-07-05,2025-07-10,Delayed
4547,4547,DHL,2025-05-05,2025-05-11,In Transit
4548,4548,FedEx,2025-04-30,2025-05-05,Delayed
4549,4549,FedEx,2025-12-14,2025-12-17,Delivered
4550,4550,UPS,2025-07-04,2025-07-05,In Transit
4551,4551,FedEx,2025-03-17,2025-03-24,Delayed
4552,4552,USPS,2025-07-22,2025-07-27,Delayed
4553,4553,DHL,2025-02-13,2025-02-17,Delayed
4554,4554,UPS,2025-10-02,2025-10-03,Delivered
4555,4555,DHL,2025-07-18,2025-07-21,In Transit
4556,4556,USPS,2025-07-19,2025-07-22,Delayed
4557,4557,DHL,2025-05-28,2025-05-30,Delivered
4558,4558,FedEx,2025-09-06,2025-09-13,Delivered
4559,4559,UPS,2025-11-01,2025-11-07,Delivered
4560,4560,UPS,2025-01-08,2025-01-13,Delayed
4561,4561,FedEx,2025-11-19,2025-11-20,In Transit
4562,4562,USPS,2025-07-04,2025-07-05,In Transit
4563,4563,FedEx,2025-02-08,2025-02-12,Delayed
4564,4564,DHL,2025-12-14,2025-12-21,Delayed
4565,4565,UPS,2025-03-12,2025-03-18,Delivered
4566,4566,USPS,2025-08-18,2025-08-22,Delayed
4567,4567,DHL,2025-03-10,2025-03-15,Delayed
4568,4568,USPS,2025-02-04,2025-02-07,Delayed
4569,4569,DHL,2025-10-31,2025-11-03,Delayed
4570,4570,UPS,2025-10-08,2025-10-11,Delivered
4571,4571,DHL,2025-02-18,2025-02-25,Delivered
4572,4572,UPS,2025-09-06,2025-09-12,In Transit
4573,4573,FedEx,2025-04-18,2025-04-22,Delivered
4574,4574,USPS,2025-02-15,2025-02-22,In Transit
4575,4575,USPS,2025-10-18,2025-10-23,Delayed
4576,4576,UPS,2025-06-11,2025-06-17,Delayed
4577,4577,FedEx,2025-10-15,2025-10-21,Delivered
4578,4578,FedEx,2025-10-21,2025-10-23,Delivered
4579,4579,UPS,2025-12-29,2026-01-02,Delayed
4580,4580,UPS,2025-05-09,2025-05-15,In Transit
4581,4581,USPS,2025-09-04,2025-09-10,In Transit
4582,4582,DHL,2025-11-14,2025-11-18,In Transit
4583,4583,FedEx,2025-07-30,2025-07-31,Delivered
4584,4584,DHL,2025-04-10,2025-04-15,Delayed
4585,4585,DHL,2025-05-27,2025-06-01,Delivered
4586,4586,DHL,2025-08-08,2025-08-14,Delivered
4587,4587,USPS,2025-09-21,2025-09-27,Delayed
4588,4588,UPS,2025-05-24,2025-05-28,In Transit
4589,4589,USPS,2025-10-31,2025-11-04,Delivered
4590,4590,USPS,2025-11-16,2025-11-20,In Transit
4591,4591,UPS,2025-02-25,2025-03-04,Delayed
4592,4592,DHL,2025-12-17,2025-12-21,Delivered
4593,4593,USPS,2025-10-08,2025-10-13,Delivered
4594,4594,USPS,2025-03-19,2025-03-25,Delayed
4595,4595,DHL,2025-07-26,2025-07-30,Delayed
4596,4596,USPS,2025-02-11,2025-02-13,In Transit
4597,4597,UPS,2025-07-13,2025-07-16,Delivered
4598,4598,DHL,2025-04-16,2025-04-21,In Transit
4599,4599,DHL,2025-05-19,2025-05-22,Delivered
4600,4600,DHL,2025-03-13,2025-03-14,Delivered
4601,4601,USPS,2025-10-18,2025-10-19,Delivered
4602,4602,USPS,2025-11-26,2025-12-03,In Transit
4603,4603,DHL,2025-01-31,2025-02-07,In Transit
4604,4604,UPS,2025-11-13,2025-11-18,In Transit
4605,4605,UPS,2025-01-25,2025-01-29,In Transit
4606,4606,UPS,2025-03-05,2025-03-11,Delivered
4607,4607,DHL,2025-01-09,2025-01-14,Delayed
4608,4608,DHL,2025-10-27,2025-11-02,Delivered
4609,4609,USPS,2025-09-28,2025-10-01,Delayed
4610,4610,DHL,2025-11-15,2025-11-21,Delayed
4611,4611,FedEx,2025-09-09,2025-09-16,Delayed
4612,4612,UPS,2025-08-27,2025-08-28,Delivered
4613,4613,USPS,2025-11-03,2025-11-07,Delivered
4614,4614,UPS,2025-07-08,2025-07-14,Delayed
4615,4615,UPS,2025-12-22,2025-12-23,In Transit
4616,4616,DHL,2025-02-24,2025-03-03,In Transit
4617,4617,DHL,2025-06-27,2025-07-02,In Transit
4618,4618,DHL,2025-09-07,2025-09-10,Delivered
4619,4619,USPS,2025-03-18,2025-03-21,Delivered
4620,4620,USPS,2025-02-20,2025-02-26,Delayed
4621,4621,FedEx,2025-02-05,2025-02-10,Delivered
4622,4622,DHL,2025-04-15,2025-04-18,Delivered
4623,4623,UPS,2025-07-29,2025-08-05,Delivered
4624,4624,DHL,2025-03-21,2025-03-24,Delivered
4625,4625,DHL,2025-08-16,2025-08-17,Delivered
4626,4626,USPS,2025-10-05,2025-10-07,Delayed
4627,4627,UPS,2025-09-08,2025-09-11,Delayed
4628,4628,FedEx,2025-08-25,2025-08-30,In Transit
4629,4629,FedEx,2025-06-22,2025-06-24,Delivered
4630,4630,FedEx,2025-04-17,2025-04-24,Delivered
4631,4631,DHL,2025-05-08,2025-05-11,Delayed
4632,4632,FedEx,2025-03-24,2025-03-31,Delayed
4633,4633,DHL,2025-10-08,2025-10-11,Delivered
4634,4634,USPS,2025-05-17,2025-05-24,In Transit
4635,4635,UPS,2025-10-01,2025-10-02,Delayed
4636,4636,USPS,2025-02-04,2025-02-09,Delayed
4637,4637,DHL,2025-02-06,2025-02-07,Delivered
4638,4638,USPS,2025-08-21,2025-08-28,In Transit
4639,4639,DHL,2025-11-28,2025-12-01,Delivered
4640,4640,UPS,2025-03-25,2025-03-26,Delayed
4641,4641,UPS,2025-06-01,2025-06-02,Delivered
4642,4642,FedEx,2025-04-28,2025-05-03,In Transit
4643,4643,FedEx,2025-10-15,2025-10-17,In Transit
4644,4644,DHL,2025-03-30,2025-04-04,In Transit
4645,4645,DHL,2025-06-29,2025-06-30,In Transit
4646,4646,DHL,2025-11-12,2025-11-17,In Transit
4647,4647,DHL,2025-12-25,2025-12-31,In Transit
4648,4648,UPS,2025-12-12,2025-12-17,Delayed
4649,4649,UPS,2025-11-03,2025-11-05,In Transit
4650,4650,DHL,2025-01-30,2025-02-06,Delivered
4651,4651,USPS,2025-08-20,2025-08-22,Delayed
4652,4652,DHL,2025-10-12,2025-10-17,In Transit
4653,4653,UPS,2025-08-22,2025-08-23,In Transit
4654,4654,FedEx,2025-07-18,2025-07-24,Delivered
4655,4655,USPS,2025-09-10,2025-09-11,Delivered
4656,4656,USPS,2025-02-09,2025-02-12,Delayed
4657,4657,FedEx,2025-07-14,2025-07-18,In Transit
4658,4658,FedEx,2025-03-19,2025-03-22,Delayed
4659,4659,UPS,2025-03-01,2025-03-06,In Transit
4660,4660,USPS,2025-06-05,2025-06-08,In Transit
4661,4661,UPS,2025-01-28,2025-02-01,Delayed
4662,4662,UPS,2025-10-23,2025-10-27,In Transit
4663,4663,UPS,2025-11-20,2025-11-23,Delivered
4664,4664,UPS,2025-04-26,2025-04-29,In Transit
4665,4665,USPS,2025-09-29,2025-10-06,Delivered
4666,4666,UPS,2025-05-02,2025-05-06,In Transit
4667,4667,USPS,2025-04-24,2025-04-30,Delayed
4668,4668,UPS,2025-06-08,2025-06-15,Delayed
4669,4669,UPS,2025-10-28,2025-10-29,Delayed
4670,4670,FedEx,2025-04-22,2025-04-26,In Transit
4671,4671,FedEx,2025-11-18,2025-11-22,Delayed
4672,4672,DHL,2025-01-17,2025-01-21,In Transit
4673,4673,DHL,2025-11-13,2025-11-15,Delivered
4674,4674,FedEx,2025-08-01,2025-08-08,Delivered
4675,4675,UPS,2025-08-01,2025-08-05,Delayed
4676,4676,DHL,2025-02-14,2025-02-20,Delayed
4677,4677,USPS,2025-10-20,2025-10-21,In Transit
4678,4678,FedEx,2025-09-22,2025-09-25,Delivered
4679,4679,FedEx,2025-09-10,2025-09-12,Delivered
4680,4680,FedEx,2025-10-02,2025-10-06,Delayed
4681,4681,DHL,2025-01-09,2025-01-13,Delivered
4682,4682,USPS,2025-12-10,2025-12-15,In Transit
4683,4683,USPS,2025-04-28,2025-05-04,In Transit
4684,4684,UPS,2025-04-27,2025-05-04,In Transit
4685,4685,FedEx,2025-10-04,2025-10-08,Delayed
4686,4686,DHL,2025-07-11,2025-07-16,Delivered
4687,4687,FedEx,2025-09-10,2025-09-16,Delivered
4688,4688,UPS,2025-05-04,2025-05-10,In Transit
4689,4689,DHL,2025-12-16,2025-12-20,In Transit
4690,4690,USPS,2025-06-01,2025-06-02,Delivered
4691,4691,FedEx,2025-08-30,2025-09-04,Delayed
4692,4692,USPS,2025-10-26,2025-10-27,Delayed
4693,4693,UPS,2025-03-01,2025-03-06,Delivered
4694,4694,DHL,2025-01-30,2025-01-31,Delayed
4695,4695,DHL,2025-12-26,2025-12-31,Delayed
4696,4696,USPS,2025-08-19,2025-08-26,In Transit
4697,4697,UPS,2025-01-18,2025-01-19,Delayed
4698,4698,DHL,2025-05-06,2025-05-11,In Transit
4699,4699,FedEx,2025-12-03,2025-12-06,Delayed
4700,4700,FedEx,2025-01-12,2025-01-16,In Transit
4701,4701,DHL,2025-02-16,2025-02-20,Delayed
4702,4702,UPS,2025-09-28,2025-09-30,Delayed
4703,4703,UPS,2025-01-22,2025-01-27,Delivered
4704,4704,FedEx,2025-06-26,2025-06-29,In Transit
4705,4705,USPS,2025-07-14,2025-07-20,Delivered
4706,4706,FedEx,2025-04-13,2025-04-14,Delivered
4707,4707,DHL,2025-08-24,2025-08-29,In Transit
4708,4708,DHL,2025-08-11,2025-08-15,Delayed
4709,4709,UPS,2025-03-12,2025-03-15,In Transit
4710,4710,FedEx,2025-06-14,2025-06-17,Delivered
4711,4711,DHL,2025-03-24,2025-03-26,Delivered
4712,4712,USPS,2025-11-26,2025-11-30,Delayed
4713,4713,FedEx,2025-04-30,2025-05-02,Delayed
4714,4714,DHL,2025-07-25,2025-07-31,In Transit
4715,4715,UPS,2025-08-16,2025-08-17,Delivered
4716,4716,DHL,2025-06-24,2025-06-25,Delivered
4717,4717,UPS,2025-10-07,2025-10-10,Delayed
4718,4718,UPS,2025-07-11,2025-07-13,Delivered
4719,4719,FedEx,2025-09-10,2025-09-17,Delayed
4720,4720,USPS,2025-05-19,2025-05-26,Delayed
4721,4721,DHL,2025-11-14,2025-11-18,In Transit
4722,4722,USPS,2025-06-18,2025-06-23,Delivered
4723,4723,USPS,2025-01-09,2025-01-13,In Transit
4724,4724,UPS,2025-10-30,2025-11-01,Delayed
4725,4725,UPS,2025-11-21,2025-11-23,In Transit
4726,4726,DHL,2025-06-24,2025-06-26,Delivered
4727,4727,FedEx,2025-03-25,2025-03-27,In Transit
4728,4728,USPS,2025-09-21,2025-09-25,Delayed
4729,4729,FedEx,2025-08-07,2025-08-14,Delivered
4730,4730,FedEx,2025-02-03,2025-02-05,Delivered
4731,4731,FedEx,2025-01-20,2025-01-24,In Transit
4732,4732,UPS,2025-11-16,2025-11-19,In Transit
4733,4733,FedEx,2025-01-17,2025-01-20,Delivered
4734,4734,FedEx,2025-09-24,2025-09-25,Delivered
4735,4735,FedEx,2025-06-13,2025-06-14,In Transit
4736,4736,FedEx,2025-02-08,2025-02-15,In Transit
4737,4737,UPS,2025-10-26,2025-10-28,In Transit
4738,4738,UPS,2025-01-01,2025-01-03,In Transit
4739,4739,USPS,2025-06-04,2025-06-09,Delayed
4740,4740,UPS,2025-01-04,2025-01-09,Delayed
4741,4741,FedEx,2025-10-17,2025-10-21,Delayed
4742,4742,USPS,2025-03-17,2025-03-24,In Transit
4743,4743,DHL,2025-11-10,2025-11-15,Delivered
4744,4744,USPS,2025-05-29,2025-06-04,In Transit
4745,4745,DHL,2025-10-03,2025-10-10,Delivered
4746,4746,DHL,2025-04-06,2025-04-11,Delivered
4747,4747,DHL,2025-11-14,2025-11-21,Delayed
4748,4748,FedEx,2025-11-15,2025-11-22,Delayed
4749,4749,DHL,2025-06-05,2025-06-10,In Transit
4750,4750,UPS,2025-06-17,2025-06-23,Delivered
4751,4751,DHL,2025-08-30,2025-09-02,In Transit
4752,4752,FedEx,2025-04-07,2025-04-12,Delayed
4753,4753,FedEx,2025-11-05,2025-11-09,Delayed
4754,4754,DHL,2025-06-28,2025-07-02,Delayed
4755,4755,FedEx,2025-02-05,2025-02-09,Delayed
4756,4756,USPS,2025-01-10,2025-01-12,Delivered
4757,4757,FedEx,2025-02-26,2025-02-27,Delayed
4758,4758,USPS,2025-05-03,2025-05-08,Delayed
4759,4759,USPS,2025-03-31,2025-04-03,Delayed
4760,4760,DHL,2025-06-19,2025-06-23,In Transit
4761,4761,DHL,2025-12-29,2026-01-03,Delayed
4762,4762,DHL,2025-08-19,2025-08-25,In Transit
4763,4763,FedEx,2025-11-12,2025-11-15,Delivered
4764,4764,FedEx,2025-08-06,2025-08-13,In Transit
4765,4765,FedEx,2025-08-12,2025-08-14,Delivered
4766,4766,USPS,2025-03-07,2025-03-09,Delayed
4767,4767,UPS,2025-10-18,2025-10-25,Delayed
4768,4768,USPS,2025-09-30,2025-10-02,Delayed
4769,4769,USPS,2025-04-06,2025-04-12,In Transit
4770,4770,USPS,2025-11-21,2025-11-23,Delivered
4771,4771,DHL,2025-12-23,2025-12-26,In Transit
4772,4772,DHL,2025-12-10,2025-12-15,Delivered
4773,4773,USPS,2025-10-15,2025-10-21,Delivered
4774,4774,FedEx,2025-08-03,2025-08-05,In Transit
4775,4775,DHL,2025-09-18,2025-09-24,Delivered
4776,4776,DHL,2025-06-04,2025-06-05,Delivered
4777,4777,USPS,2025-07-28,2025-07-30,Delivered
4778,4778,DHL,2025-07-26,2025-08-02,In Transit
4779,4779,FedEx,2025-04-17,2025-04-22,Delayed
4780,4780,FedEx,2025-06-25,2025-06-30,In Transit
4781,4781,FedEx,2025-09-05,2025-09-10,Delivered
4782,4782,UPS,2025-09-13,2025-09-19,Delayed
4783,4783,UPS,2025-08-20,2025-08-25,Delayed
4784,4784,UPS,2025-07-07,2025-07-08,Delayed
4785,4785,DHL,2025-05-12,2025-05-17,In Transit
4786,4786,DHL,2025-04-14,2025-04-19,Delayed
4787,4787,USPS,2025-12-16,2025-12-21,Delayed
4788,4788,UPS,2025-10-31,2025-11-04,Delivered
4789,4789,USPS,2025-02-02,2025-02-08,In Transit
4790,4790,FedEx,2025-07-07,2025-07-09,Delivered
4791,4791,USPS,2025-08-30,2025-09-01,In Transit
4792,4792,UPS,2025-03-03,2025-03-10,Delivered
4793,4793,UPS,2025-07-26,2025-07-27,In Transit
4794,4794,UPS,2025-07-03,2025-07-06,Delivered
4795,4795,USPS,2025-04-24,2025-05-01,Delivered
4796,4796,USPS,2025-04-08,2025-04-13,Delayed
4797,4797,UPS,2025-08-29,2025-08-31,In Transit
4798,4798,DHL,2025-09-30,2025-10-02,Delivered
4799,4799,DHL,2025-04-24,2025-05-01,Delivered
4800,4800,DHL,2025-12-20,2025-12-23,Delayed
4801,4801,DHL,2025-06-10,2025-06-12,In Transit
4802,4802,UPS,2025-09-20,2025-09-26,In Transit
4803,4803,DHL,2025-03-03,2025-03-06,Delayed
4804,4804,USPS,2025-12-01,2025-12-07,Delayed
